System.TimeCreated_attributes.SystemTime,EventData.CommandLine,EventData.Company,EventData.CreationUtcTime,EventData.CurrentDirectory,EventData.Description,EventData.DestinationHostname,EventData.DestinationIp,EventData.DestinationIsIpv6,EventData.DestinationPort,EventData.DestinationPortName,EventData.Details,EventData.EventType,EventData.FileVersion,EventData.Hashes,EventData.Image,EventData.Initiated,EventData.IntegrityLevel,EventData.LogonGuid,EventData.LogonId,EventData.OriginalFileName,EventData.ParentCommandLine,EventData.ParentImage,EventData.ParentProcessGuid,EventData.ParentProcessId,EventData.ParentUser,EventData.ProcessGuid,EventData.ProcessId,EventData.Product,EventData.Protocol,EventData.RuleName,EventData.SourceHostname,EventData.SourceIp,EventData.SourceIsIpv6,EventData.SourcePort,EventData.SourcePortName,EventData.TargetFilename,EventData.TargetObject,EventData.TerminalSessionId,EventData.User,EventData.UtcTime,System.Channel,System.Computer,System.Correlation,System.EventID,System.EventRecordID,System.Execution_attributes.ProcessID,System.Execution_attributes.ThreadID,System.Keywords,System.Level,System.Opcode,System.Provider_attributes.Guid,System.Provider_attributes.Name,System.Security_attributes.UserID,System.Task,System.Version
2023-02-10T07:56:46.725909Z,"""C:\Windows\System32\OpenSSH\scp.exe""  -r -f Desktop/Projects",-,,C:\Users\gerald\,-,,,,,,,,7.7.2.1,"MD5=2B26FED866AE32256A13E518EBD99A5E,SHA256=8860E4273F59CAA71FA585697E291270F94CEE83439E5C94726D918D7C72F362,IMPHASH=85D8C9B4FBF728E5F40C3F477EEE0C79",C:\Windows\System32\OpenSSH\scp.exe,,Medium,FF8B6A41-F8BE-63E5-82D7-3D0000000000,0x3dd782,-,"""c:\windows\system32\cmd.exe"" /c """"C:\Windows\System32\OpenSSH\scp.exe"" -r -f Desktop/Projects""",C:\Windows\System32\cmd.exe,FF8B6A41-F8BE-63E5-F301-000000000200,6832,WIN-4CKB6CSHOSJ\gerald,FF8B6A41-F8BE-63E5-F401-000000000200,5368,OpenSSH for Windows,,-,,,,,,,,0,WIN-4CKB6CSHOSJ\gerald,2023-02-10 07:56:46.706,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,824,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:56:47.332506Z,,,,,,,,,,,c:\windows\system32\openssh\scp.exe,SetValue,,,C:\Windows\System32\svchost.exe,,,,,,,,,,,FF8B6A41-D5C0-63E5-3F00-000000000200,3020,,,InvDB-Path,,,,,,,\REGISTRY\A\{ad4c80dc-7092-6657-6d14-c662253038ce}\Root\InventoryApplicationFile\scp.exe|180827f565af3e69\LowerCaseLongPath,,NT AUTHORITY\SYSTEM,2023-02-10 07:56:47.325,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,13,825,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,13,2
2023-02-10T07:56:47.333194Z,,,,,,,,,,,(Empty),SetValue,,,C:\Windows\System32\svchost.exe,,,,,,,,,,,FF8B6A41-D5C0-63E5-3F00-000000000200,3020,,,InvDB-Pub,,,,,,,\REGISTRY\A\{ad4c80dc-7092-6657-6d14-c662253038ce}\Root\InventoryApplicationFile\scp.exe|180827f565af3e69\Publisher,,NT AUTHORITY\SYSTEM,2023-02-10 07:56:47.325,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,13,826,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,13,2
2023-02-10T07:56:47.334375Z,,,,,,,,,,,08/15/2018 20:48:51,SetValue,,,C:\Windows\System32\svchost.exe,,,,,,,,,,,FF8B6A41-D5C0-63E5-3F00-000000000200,3020,,,InvDB-CompileTimeClaim,,,,,,,\REGISTRY\A\{ad4c80dc-7092-6657-6d14-c662253038ce}\Root\InventoryApplicationFile\scp.exe|180827f565af3e69\LinkDate,,NT AUTHORITY\SYSTEM,2023-02-10 07:56:47.325,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,13,827,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,13,2
2023-02-10T07:56:47.334567Z,,,,,,,,,,,7.7.2.1,SetValue,,,C:\Windows\System32\svchost.exe,,,,,,,,,,,FF8B6A41-D5C0-63E5-3F00-000000000200,3020,,,InvDB-Ver,,,,,,,\REGISTRY\A\{ad4c80dc-7092-6657-6d14-c662253038ce}\Root\InventoryApplicationFile\scp.exe|180827f565af3e69\BinProductVersion,,NT AUTHORITY\SYSTEM,2023-02-10 07:56:47.325,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,13,828,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,13,2
2023-02-10T07:56:48.819511Z,,,,,,WIN-4CKB6CSHOSJ.localdomain,192.168.224.137,False,22,ssh,,,,,C:\Windows\System32\OpenSSH\sshd.exe,False,,,,,,,,,,FF8B6A41-D5C0-63E5-3A00-000000000200,2980,,tcp,SSH,-,192.168.224.130,False,54540,-,,,,NT AUTHORITY\SYSTEM,2023-02-10 06:22:21.821,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,3,829,2964,4384,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,3,5
2023-02-10T07:58:45.117885Z,taskhostw.exe Install $(Arg0),Microsoft Corporation,,C:\Windows\system32\,Host Process for Windows Tasks,,,,,,,,10.0.17763.1852 (WinBuild.160101.0800),"MD5=8BD7B08DA6BCA54DF9B595E4D9281BEB,SHA256=DE85F29A8BC7219F10A4AC88654C3901ABC329D7505B21CD95CBF780D1EBCCF4,IMPHASH=9839C7FD9649496B162F72128209528A",C:\Windows\System32\taskhostw.exe,,Medium,FF8B6A41-F5AF-63E5-A14C-390000000000,0x394ca1,taskhostw.exe,C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule,C:\Windows\System32\svchost.exe,FF8B6A41-D5C0-63E5-2400-000000000200,1612,NT AUTHORITY\SYSTEM,FF8B6A41-F935-63E5-F501-000000000200,2176,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,3,WIN-4CKB6CSHOSJ\keith,2023-02-10 07:58:45.115,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,830,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:58:45.163551Z,C:\Windows\servicing\TrustedInstaller.exe,Microsoft Corporation,,C:\Windows\system32\,Windows Modules Installer,,,,,,,,10.0.17763.1098 (WinBuild.160101.0800),"MD5=83F09DC8EA0615A80E5204E07001C7FF,SHA256=E9EA26B1F8413C724A0E4CA0533171A60F4E2A1180A48DC1F117BF155BEE831A,IMPHASH=5A5A505BA4F93DA92EB564DA19258843",C:\Windows\servicing\TrustedInstaller.exe,,System,FF8B6A41-D5BF-63E5-E703-000000000000,0x3e7,TrustedInstaller.exe,C:\Windows\system32\services.exe,C:\Windows\System32\services.exe,FF8B6A41-D5BE-63E5-0B00-000000000200,676,NT AUTHORITY\SYSTEM,FF8B6A41-F935-63E5-F601-000000000200,848,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,0,NT AUTHORITY\SYSTEM,2023-02-10 07:58:45.161,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,831,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:58:45.202733Z,C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.17763.3641_none_56cfe33d992f2729\TiWorker.exe -Embedding,Microsoft Corporation,,C:\Windows\system32\,Windows Modules Installer Worker,,,,,,,,10.0.17763.3641 (WinBuild.160101.0800),"MD5=AEE5959D29902A39ABFFCED04CCC4A6C,SHA256=2463C5CBF0B117514F38DC3AB93DFC4C2A30EF957017E7FF97D0917CABA36AB9,IMPHASH=DFA5AA6C71EAA48650B69852FC48ECDC",C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.17763.3641_none_56cfe33d992f2729\TiWorker.exe,,System,FF8B6A41-D5BF-63E5-E703-000000000000,0x3e7,TiWorker.exe,-,-,00000000-0000-0000-0000-000000000000,840,-,FF8B6A41-F935-63E5-F701-000000000200,2028,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,0,NT AUTHORITY\SYSTEM,2023-02-10 07:58:45.200,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,832,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:59:07.505453Z,"""C:\Windows\System32\OpenSSH\sshd.exe"" ""-R""",-,,C:\,-,,,,,,,,7.7.2.1,"MD5=19A0B629736428651345DB7AEBB99059,SHA256=C1C3B80959E225B8A8ADA7C8B1C4BFF6587887294318EB376A54B02B06F97BA8,IMPHASH=27DE371E1DAE125BC04CC09552C72D87",C:\Windows\System32\OpenSSH\sshd.exe,,System,FF8B6A41-D5BF-63E5-E703-000000000000,0x3e7,-,C:\Windows\System32\OpenSSH\sshd.exe,C:\Windows\System32\OpenSSH\sshd.exe,FF8B6A41-D5C0-63E5-3A00-000000000200,2980,NT AUTHORITY\SYSTEM,FF8B6A41-F94B-63E5-F801-000000000200,6220,OpenSSH for Windows,,-,,,,,,,,0,NT AUTHORITY\SYSTEM,2023-02-10 07:59:07.503,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,833,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:59:07.621604Z,"""C:\Windows\System32\OpenSSH\sshd.exe"" ""-y""",-,,C:\,-,,,,,,,,7.7.2.1,"MD5=19A0B629736428651345DB7AEBB99059,SHA256=C1C3B80959E225B8A8ADA7C8B1C4BFF6587887294318EB376A54B02B06F97BA8,IMPHASH=27DE371E1DAE125BC04CC09552C72D87",C:\Windows\System32\OpenSSH\sshd.exe,,High,FF8B6A41-F94B-63E5-AB00-3E0000000000,0x3e00ab,-,"""C:\Windows\System32\OpenSSH\sshd.exe"" ""-R""",C:\Windows\System32\OpenSSH\sshd.exe,FF8B6A41-F94B-63E5-F801-000000000200,6220,NT AUTHORITY\SYSTEM,FF8B6A41-F94B-63E5-FA01-000000000200,948,OpenSSH for Windows,,-,,,,,,,,0,VIRTUAL USERS\sshd_6220,2023-02-10 07:59:07.618,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,834,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:59:07.764879Z,"""C:\Windows\System32\OpenSSH\sshd.exe"" ""-z""",-,,C:\,-,,,,,,,,7.7.2.1,"MD5=19A0B629736428651345DB7AEBB99059,SHA256=C1C3B80959E225B8A8ADA7C8B1C4BFF6587887294318EB376A54B02B06F97BA8,IMPHASH=27DE371E1DAE125BC04CC09552C72D87",C:\Windows\System32\OpenSSH\sshd.exe,,Medium,FF8B6A41-F94B-63E5-1D03-3E0000000000,0x3e031d,-,"""C:\Windows\System32\OpenSSH\sshd.exe"" ""-R""",C:\Windows\System32\OpenSSH\sshd.exe,FF8B6A41-F94B-63E5-F801-000000000200,6220,NT AUTHORITY\SYSTEM,FF8B6A41-F94B-63E5-FC01-000000000200,3924,OpenSSH for Windows,,-,,,,,,,,0,WIN-4CKB6CSHOSJ\gerald,2023-02-10 07:59:07.762,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,835,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:59:07.852438Z,"""c:\windows\system32\cmd.exe"" /c """"C:\Windows\System32\OpenSSH\scp.exe"" -r -t AppData/Local/Temp""",Microsoft Corporation,,C:\Users\gerald\,Windows Command Processor,,,,,,,,10.0.17763.1697 (WinBuild.160101.0800),"MD5=911D039E71583A07320B32BDE22F8E22,SHA256=BC866CFCDDA37E24DC2634DC282C7A0E6F55209DA17A8FA105B07414C0E7C527,IMPHASH=272245E2988E1E430500B852C4FB5E18",C:\Windows\System32\cmd.exe,,Medium,FF8B6A41-F94B-63E5-1D03-3E0000000000,0x3e031d,Cmd.Exe,"""C:\Windows\System32\OpenSSH\sshd.exe"" ""-z""",C:\Windows\System32\OpenSSH\sshd.exe,FF8B6A41-F94B-63E5-FC01-000000000200,3924,WIN-4CKB6CSHOSJ\gerald,FF8B6A41-F94B-63E5-FD01-000000000200,692,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,0,WIN-4CKB6CSHOSJ\gerald,2023-02-10 07:59:07.849,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,836,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:59:07.895786Z,"""C:\Windows\System32\OpenSSH\scp.exe""  -r -t AppData/Local/Temp",-,,C:\Users\gerald\,-,,,,,,,,7.7.2.1,"MD5=2B26FED866AE32256A13E518EBD99A5E,SHA256=8860E4273F59CAA71FA585697E291270F94CEE83439E5C94726D918D7C72F362,IMPHASH=85D8C9B4FBF728E5F40C3F477EEE0C79",C:\Windows\System32\OpenSSH\scp.exe,,Medium,FF8B6A41-F94B-63E5-1D03-3E0000000000,0x3e031d,-,"""c:\windows\system32\cmd.exe"" /c """"C:\Windows\System32\OpenSSH\scp.exe"" -r -t AppData/Local/Temp""",C:\Windows\System32\cmd.exe,FF8B6A41-F94B-63E5-FD01-000000000200,692,WIN-4CKB6CSHOSJ\gerald,FF8B6A41-F94B-63E5-FE01-000000000200,3684,OpenSSH for Windows,,-,,,,,,,,0,WIN-4CKB6CSHOSJ\gerald,2023-02-10 07:59:07.893,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,837,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:59:07.939069Z,,,2023-02-10 07:59:07.928,,,,,,,,,,,,C:\Windows\System32\OpenSSH\scp.exe,,,,,,,,,,,FF8B6A41-F94B-63E5-FE01-000000000200,3684,,,-,,,,,,C:\Users\gerald\AppData\Local\Temp\Privesc\Get-System.ps1,,,WIN-4CKB6CSHOSJ\gerald,2023-02-10 07:59:07.928,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,11,838,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,11,2
2023-02-10T07:59:07.963508Z,,,2023-02-10 07:59:07.960,,,,,,,,,,,,C:\Windows\System32\OpenSSH\scp.exe,,,,,,,,,,,FF8B6A41-F94B-63E5-FE01-000000000200,3684,,,-,,,,,,C:\Users\gerald\AppData\Local\Temp\Privesc\PowerUp.ps1,,,WIN-4CKB6CSHOSJ\gerald,2023-02-10 07:59:07.960,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,11,839,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,11,2
2023-02-10T07:59:09.649682Z,,,,,,WIN-4CKB6CSHOSJ.localdomain,192.168.224.137,False,22,ssh,,,,,C:\Windows\System32\OpenSSH\sshd.exe,False,,,,,,,,,,FF8B6A41-D5C0-63E5-3A00-000000000200,2980,,tcp,SSH,-,192.168.224.130,False,54542,-,,,,NT AUTHORITY\SYSTEM,2023-02-10 06:24:42.991,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,3,840,2964,4384,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,3,5
2023-02-10T07:59:47.905061Z,powershell,Microsoft Corporation,,C:\Users\gerald\AppData\,Windows PowerShell,,,,,,,,10.0.17763.1 (WinBuild.160101.0800),"MD5=7353F60B1739074EB17C5F4DDDEFE239,SHA256=DE96A6E69944335375DC1AC238336066889D9FFC7D73628EF4FE1B1B160AB32C,IMPHASH=741776AACCFC5B71FF59832DCDCACE0F",C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,Medium,FF8B6A41-F841-63E5-9698-3D0000000000,0x3d9896,PowerShell.EXE,c:\windows\system32\cmd.exe,C:\Windows\System32\cmd.exe,FF8B6A41-F841-63E5-EA01-000000000200,3516,WIN-4CKB6CSHOSJ\gerald,FF8B6A41-F973-63E5-FF01-000000000200,4132,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,0,WIN-4CKB6CSHOSJ\gerald,2023-02-10 07:59:47.903,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,841,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T07:59:48.155916Z,,,2023-02-10 07:59:48.145,,,,,,,,,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,,,,FF8B6A41-F973-63E5-FF01-000000000200,4132,,,-,,,,,,C:\Users\gerald\AppData\Local\Temp\__PSScriptPolicyTest_3qvnmy03.xry.ps1,,,WIN-4CKB6CSHOSJ\gerald,2023-02-10 07:59:48.145,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,11,842,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,11,2
2023-02-10T08:02:00.417543Z,,,,,,WIN-4CKB6CSHOSJ.localdomain,192.168.224.137,False,3389,ms-wbt-server,,,,,C:\Windows\System32\svchost.exe,False,,,,,,,,,,FF8B6A41-D5BF-63E5-1500-000000000200,720,,tcp,RDP,-,192.168.224.130,False,37418,-,,,,NT AUTHORITY\NETWORK SERVICE,2023-02-10 06:27:33.458,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,3,843,2964,4384,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,3,5
2023-02-10T08:02:03.637238Z,\SystemRoot\System32\smss.exe 0000011c 00000084 ,Microsoft Corporation,,C:\Windows\,Windows Session Manager,,,,,,,,10.0.17763.1911 (WinBuild.160101.0800),"MD5=D509E4899A815B97E7E118D8BA56C2DB,SHA256=FAC9407ADDEE9DEB1D07CAE8F11E13CB5F4B99CFD87894A52747524C212E1C28,IMPHASH=DAECAD3A22D7A4FCCEA51C3FCE711183",C:\Windows\System32\smss.exe,,System,FF8B6A41-D5BF-63E5-E703-000000000000,0x3e7,smss.exe,-,-,00000000-0000-0000-0000-000000000000,340,-,FF8B6A41-F9FB-63E5-0102-000000000200,1572,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,4,NT AUTHORITY\SYSTEM,2023-02-10 08:02:03.635,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,844,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T08:02:03.655464Z,"%%SystemRoot%%\system32\csrss.exe ObjectDirectory=\Windows SharedSection=1024,20480,768 Windows=On SubSystemType=Windows ServerDll=basesrv,1 ServerDll=winsrv:UserServerDllInitialization,3 ServerDll=sxssrv,4 ProfileControl=Off MaxRequestThreads=16",Microsoft Corporation,,C:\Windows\system32\,Client Server Runtime Process,,,,,,,,10.0.17763.1 (WinBuild.160101.0800),"MD5=7D64128BC1EECE41196858897596EBC8,SHA256=FB40ED0FFA6BC795923A941DAB6B7D6B43583D0F152A6DF4D8953D2C1A0CB417,IMPHASH=A96FA9912E09E361274AD77F1A4B252C",C:\Windows\System32\csrss.exe,,System,FF8B6A41-D5BF-63E5-E703-000000000000,0x3e7,CSRSS.Exe,\SystemRoot\System32\smss.exe 0000011c 00000084 ,C:\Windows\System32\smss.exe,FF8B6A41-F9FB-63E5-0102-000000000200,1572,NT AUTHORITY\SYSTEM,FF8B6A41-F9FB-63E5-0202-000000000200,6892,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,4,NT AUTHORITY\SYSTEM,2023-02-10 08:02:03.653,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,845,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T08:02:03.682822Z,winlogon.exe,Microsoft Corporation,,C:\Windows\system32\,Windows Logon Application,,,,,,,,10.0.17763.3232 (WinBuild.160101.0800),"MD5=AD8E4B9B4327E5B955BC58094E890592,SHA256=FDB975400480FC9D68F3A9960747CB11993C210F48B916050A8DABE0D2CDFDD9,IMPHASH=B8CB4358207EF605DE290335BAD8DC40",C:\Windows\System32\winlogon.exe,,System,FF8B6A41-D5BF-63E5-E703-000000000000,0x3e7,WINLOGON.EXE,\SystemRoot\System32\smss.exe 0000011c 00000084 ,C:\Windows\System32\smss.exe,FF8B6A41-F9FB-63E5-0102-000000000200,1572,NT AUTHORITY\SYSTEM,FF8B6A41-F9FB-63E5-0302-000000000200,6504,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,4,NT AUTHORITY\SYSTEM,2023-02-10 08:02:03.681,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,846,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T08:02:03.835925Z,"""LogonUI.exe"" /flags:0x2 /state0:0xa3ff0855 /state1:0x41c64e6d",Microsoft Corporation,,C:\Windows\system32\,Windows Logon User Interface Host,,,,,,,,10.0.17763.1 (WinBuild.160101.0800),"MD5=33F89DD9629CB0422A2C17268376232D,SHA256=9358EF8CB7FB08581D74274005263BD8FA2E6E0FC443930B25FD345CF6CE9071,IMPHASH=B9B0B64B08B38276711093CA94348D39",C:\Windows\System32\LogonUI.exe,,System,FF8B6A41-D5BF-63E5-E703-000000000000,0x3e7,logonui.exe,winlogon.exe,C:\Windows\System32\winlogon.exe,FF8B6A41-F9FB-63E5-0302-000000000200,6504,NT AUTHORITY\SYSTEM,FF8B6A41-F9FB-63E5-0502-000000000200,4308,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,4,NT AUTHORITY\SYSTEM,2023-02-10 08:02:03.834,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,847,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T08:02:03.837481Z,"""dwm.exe""",Microsoft Corporation,,C:\Windows\system32\,Desktop Window Manager,,,,,,,,10.0.17763.831 (WinBuild.160101.0800),"MD5=5CE3CCA35D8B19967B25806B7FF69D0F,SHA256=5954A267C8F271798EC0AC18D5F67F21A70B47258B10601511CA2109FFFDCF71,IMPHASH=CC05EDB80F10F1D5E7EC964B8C83F969",C:\Windows\System32\dwm.exe,,System,FF8B6A41-F9FB-63E5-4D93-3E0000000000,0x3e934d,dwm.exe,winlogon.exe,C:\Windows\System32\winlogon.exe,FF8B6A41-F9FB-63E5-0302-000000000200,6504,NT AUTHORITY\SYSTEM,FF8B6A41-F9FB-63E5-0602-000000000200,692,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,4,Window Manager\DWM-4,2023-02-10 08:02:03.835,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,848,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T08:02:04.685676Z,C:\Windows\system32\TSTheme.exe -Embedding,Microsoft Corporation,,C:\Windows\system32\,TSTheme Server Module,,,,,,,,10.0.17763.1697 (WinBuild.160101.0800),"MD5=678B049F46799F3FA858CE79376EB7B5,SHA256=C1879B15C38D1C9BB86BCFD08A0B7D8A0809C553F8F1985659D7DA0C883EA4F7,IMPHASH=B70390445EE6DE87340DFE5CB7439893",C:\Windows\System32\TSTheme.exe,,Medium,FF8B6A41-F27F-63E5-C21B-330000000000,0x331bc2,TSThemeS.exe,-,-,00000000-0000-0000-0000-000000000000,840,-,FF8B6A41-F9FC-63E5-0702-000000000200,2228,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,2,WIN-4CKB6CSHOSJ\gerald,2023-02-10 08:02:04.683,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,849,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
2023-02-10T08:02:04.932251Z,rdpclip,Microsoft Corporation,,C:\Windows\system32\,RDP Clipboard Monitor,,,,,,,,10.0.17763.1697 (WinBuild.160101.0800),"MD5=BFE0CEE883BD55C7691E7C1027E2332B,SHA256=4972CF79E61A6FF0C4EA410D55C7DEB00D7F799EA958946FCC2EE7FABF13FFEB,IMPHASH=E3F33CEBF67721DAC951AFBD20321206",C:\Windows\System32\rdpclip.exe,,Medium,FF8B6A41-F27F-63E5-C21B-330000000000,0x331bc2,rdpclip.exe,C:\Windows\System32\svchost.exe -k termsvcs -s TermService,C:\Windows\System32\svchost.exe,FF8B6A41-D5BF-63E5-1500-000000000200,720,NT AUTHORITY\NETWORK SERVICE,FF8B6A41-F9FC-63E5-0802-000000000200,3756,MicrosoftÂ® WindowsÂ® Operating System,,-,,,,,,,,2,WIN-4CKB6CSHOSJ\gerald,2023-02-10 08:02:04.931,Microsoft-Windows-Sysmon/Operational,WIN-4CKB6CSHOSJ,,1,850,2964,4368,0x8000000000000000,4,0,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,S-1-5-18,1,5
